Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,1445.0,1445.0,1425.199951171875,1441.9000244140625,1332.894775390625,786846
2019-01-02,1441.0,1444.9000244140625,1417.0999755859375,1425.5,1317.734375,2058504
2019-01-03,1426.0,1429.0,1391.0,1395.0,1289.5401611328125,2290756
2019-01-04,1401.9000244140625,1407.5999755859375,1373.550048828125,1388.050048828125,1283.11572265625,2711485
2019-01-07,1397.0,1408.5999755859375,1379.050048828125,1383.800048828125,1279.1868896484375,1851513
2019-01-08,1387.5,1393.8499755859375,1375.0,1382.199951171875,1277.7078857421875,1437271
2019-01-09,1389.5,1393.550048828125,1372.0,1386.050048828125,1281.2669677734375,1413005
2019-01-10,1388.0,1398.9000244140625,1383.25,1392.5999755859375,1287.32177734375,1063647
2019-01-11,1393.0,1393.9000244140625,1361.050048828125,1369.5999755859375,1266.060302734375,2489197
2019-01-14,1367.199951171875,1367.199951171875,1331.0,1333.9000244140625,1233.0594482421875,3080984
2019-01-15,1340.0,1348.0,1330.0,1340.9000244140625,1239.5302734375,3079248
2019-01-16,1342.9000244140625,1361.5,1336.0,1342.1500244140625,1240.6856689453125,2454470
2019-01-17,1345.0999755859375,1351.800048828125,1336.949951171875,1346.050048828125,1244.2908935546875,1610419
2019-01-18,1350.8499755859375,1352.0,1313.0,1317.9000244140625,1218.2689208984375,2135781
2019-01-21,1279.0,1337.25,1273.449951171875,1314.550048828125,1215.1722412109375,8813681
2019-01-22,1316.9000244140625,1321.5,1298.0999755859375,1301.1500244140625,1202.78515625,2544978
2019-01-23,1301.0,1306.9000244140625,1293.550048828125,1301.449951171875,1203.0623779296875,1821323
2019-01-24,1305.0,1305.550048828125,1287.0,1295.3499755859375,1197.4237060546875,1654706
2019-01-25,1300.0,1314.0999755859375,1281.5,1285.449951171875,1188.2720947265625,3136788
2019-01-28,1295.449951171875,1337.9000244140625,1291.6500244140625,1300.449951171875,1202.137939453125,8004136
2019-01-29,1304.0,1308.800048828125,1268.199951171875,1278.050048828125,1181.431640625,3685535
2019-01-30,1284.300048828125,1309.0,1281.0,1294.449951171875,1196.591552734375,2385425
2019-01-31,1304.0,1321.699951171875,1296.550048828125,1314.300048828125,1214.9412841796875,5852257
2019-02-01,1315.5,1334.550048828125,1313.0,1324.5999755859375,1224.46240234375,2515736
2019-02-04,1326.8499755859375,1326.8499755859375,1302.5999755859375,1307.4000244140625,1208.562744140625,2308931
2019-02-05,1310.699951171875,1323.0,1300.0,1304.5999755859375,1205.9742431640625,1447400
2019-02-06,1308.0,1322.0,1293.050048828125,1314.4000244140625,1215.0335693359375,2034886
2019-02-07,1314.0,1320.8499755859375,1289.199951171875,1296.050048828125,1198.07080078125,1556295
2019-02-08,1295.0,1298.9000244140625,1255.550048828125,1261.75,1166.3636474609375,2993525
2019-02-11,1259.0,1259.0,1221.0,1246.5,1152.2667236328125,2981408
